year,gear,julian,fish,CU_no,CU,prob
2017,Test Fishery,194,89,75,White,0.0946288
2017,Test Fishery,194,89,74,Stew,0.0102706
2017,Test Fishery,194,89,72,Pelly,0.6754987
2017,Test Fishery,194,89,71,Norden,0.0002332
2017,Test Fishery,194,89,73,MidYR,0.1099732
2017,Test Fishery,194,89,68,Teslin,2e-06
2017,Test Fishery,194,89,69,UpperYR,0
2017,Test Fishery,194,90,76,NYR,0.4726882
2017,Test Fishery,194,90,75,White,0.0025802
2017,Test Fishery,194,90,74,Stew,0.0576021
2017,Test Fishery,194,90,72,Pelly,0.2871938
2017,Test Fishery,194,90,71,Norden,4.3e-06
2017,Test Fishery,194,90,73,MidYR,0.1799162
2017,Test Fishery,194,90,68,Teslin,1.52e-05
2017,Test Fishery,194,90,69,UpperYR,0
2017,Test Fishery,194,91,76,NYR,0.0013351
2017,Test Fishery,194,91,75,White,1.5e-06
2017,Test Fishery,194,91,74,Stew,0.0010761
2017,Test Fishery,194,91,72,Pelly,0.9951683
2017,Test Fishery,194,91,71,Norden,0
2017,Test Fishery,194,91,73,MidYR,0.0024191
2017,Test Fishery,194,91,68,Teslin,0
2017,Test Fishery,194,91,69,UpperYR,0
2017,Test Fishery,194,92,76,NYR,0.0001857
2017,Test Fishery,194,92,75,White,0.0002512
2017,Test Fishery,194,92,74,Stew,0.0024261
2017,Test Fishery,194,92,72,Pelly,1.56e-05
2017,Test Fishery,194,92,71,Norden,0.8856322
2017,Test Fishery,194,92,73,MidYR,0.0891358
2017,Test Fishery,194,92,68,Teslin,0.0223535
2017,Test Fishery,194,92,69,UpperYR,0
2017,Test Fishery,194,93,76,NYR,0.1168898
2017,Test Fishery,194,93,75,White,0.0282377
2017,Test Fishery,194,93,74,Stew,0.1197715
2017,Test Fishery,194,93,72,Pelly,0.5920308
2017,Test Fishery,194,93,71,Norden,3e-07
2017,Test Fishery,194,93,73,MidYR,0.1430368
2017,Test Fishery,194,93,68,Teslin,2.81e-05
2017,Test Fishery,194,93,69,UpperYR,5.1e-06
2017,Test Fishery,195,94,76,NYR,0.0080862
2017,Test Fishery,195,94,75,White,5.2e-06
2017,Test Fishery,195,94,74,Stew,0.0333359
2017,Test Fishery,195,94,72,Pelly,0.9284459
2017,Test Fishery,195,94,71,Norden,2e-07
2017,Test Fishery,195,94,73,MidYR,0.0301241
2017,Test Fishery,195,94,68,Teslin,2.5e-06
2017,Test Fishery,195,94,69,UpperYR,0
2017,Test Fishery,195,95,76,NYR,0.018912
2017,Test Fishery,195,95,75,White,0.8458921
2017,Test Fishery,195,95,74,Stew,0.0130211
2017,Test Fishery,195,95,72,Pelly,0.0164905
2017,Test Fishery,195,95,71,Norden,0.0001078
2017,Test Fishery,195,95,73,MidYR,0.0667328
2017,Test Fishery,195,95,68,Teslin,0.0388437
2017,Test Fishery,195,95,69,UpperYR,0
2017,Test Fishery,195,96,76,NYR,2.09e-05
2017,Test Fishery,195,96,75,White,0
2017,Test Fishery,195,96,74,Stew,0.000133
2017,Test Fishery,195,96,72,Pelly,1.01e-05
2017,Test Fishery,195,96,71,Norden,9e-07
2017,Test Fishery,195,96,73,MidYR,0.0278863
2017,Test Fishery,195,96,68,Teslin,0.9719488
2017,Test Fishery,195,96,69,UpperYR,0
2017,Test Fishery,195,97,76,NYR,4e-07
2017,Test Fishery,195,97,75,White,9e-07
2017,Test Fishery,195,97,74,Stew,0.0003063
2017,Test Fishery,195,97,72,Pelly,0.0004464
2017,Test Fishery,195,97,71,Norden,0
2017,Test Fishery,195,97,73,MidYR,0.9992444
2017,Test Fishery,195,97,68,Teslin,1.5e-06
2017,Test Fishery,195,97,69,UpperYR,0
2017,Test Fishery,195,98,76,NYR,0.0003627
2017,Test Fishery,195,98,75,White,0.0014334
2017,Test Fishery,195,98,74,Stew,0.0221763
2017,Test Fishery,195,98,72,Pelly,0.0004498
2017,Test Fishery,195,98,71,Norden,1e-07
2017,Test Fishery,195,98,73,MidYR,0.9755776
2017,Test Fishery,195,98,68,Teslin,1e-07
2017,Test Fishery,195,98,69,UpperYR,0
2017,Test Fishery,195,99,76,NYR,0.16401
2017,Test Fishery,195,99,75,White,0
2017,Test Fishery,195,99,74,Stew,0.0263465
2017,Test Fishery,195,99,72,Pelly,0.050393
2017,Test Fishery,195,99,71,Norden,1.76e-05
2017,Test Fishery,195,99,73,MidYR,0.7592304
2017,Test Fishery,195,99,68,Teslin,2.1e-06
2017,Test Fishery,195,99,69,UpperYR,3e-07
2017,Test Fishery,195,100,76,NYR,1e-07
2017,Test Fishery,195,100,75,White,0
2017,Test Fishery,195,100,74,Stew,0
2017,Test Fishery,195,100,72,Pelly,1.1e-05
2017,Test Fishery,195,100,71,Norden,0
2017,Test Fishery,195,100,73,MidYR,7.75e-05
2017,Test Fishery,195,100,68,Teslin,0.9999112
2017,Test Fishery,195,100,69,UpperYR,0
2017,Test Fishery,195,101,76,NYR,0.0008622
2017,Test Fishery,195,101,75,White,6.85e-05
2017,Test Fishery,195,101,74,Stew,0.992565
2017,Test Fishery,195,101,72,Pelly,0.0013001
2017,Test Fishery,195,101,71,Norden,3e-07
2017,Test Fishery,195,101,73,MidYR,0.0052017
2017,Test Fishery,195,101,68,Teslin,1.6e-06
2017,Test Fishery,195,101,69,UpperYR,5e-07
2017,Test Fishery,195,102,76,NYR,3e-07
2017,Test Fishery,195,102,75,White,0
2017,Test Fishery,195,102,74,Stew,0.0004968
2017,Test Fishery,195,102,72,Pelly,1e-07
2017,Test Fishery,195,102,71,Norden,0
2017,Test Fishery,195,102,73,MidYR,0.0451094
2017,Test Fishery,195,102,68,Teslin,0.9542413
2017,Test Fishery,195,102,69,UpperYR,0.000152
2017,Test Fishery,195,104,76,NYR,0.0042337
2017,Test Fishery,195,104,75,White,1e-07
2017,Test Fishery,195,104,74,Stew,0.1959885
2017,Test Fishery,195,104,72,Pelly,0.7924622
2017,Test Fishery,195,104,71,Norden,1e-07
2017,Test Fishery,195,104,73,MidYR,0.0073129
2017,Test Fishery,195,104,68,Teslin,2.5e-06
2017,Test Fishery,195,104,69,UpperYR,0
2017,Test Fishery,195,105,76,NYR,0.0002387
2017,Test Fishery,195,105,75,White,0.9977585
2017,Test Fishery,195,105,74,Stew,6.9e-06
2017,Test Fishery,195,105,72,Pelly,0.0019812
2017,Test Fishery,195,105,71,Norden,0
2017,Test Fishery,195,105,73,MidYR,1.47e-05
2017,Test Fishery,195,105,68,Teslin,0
2017,Test Fishery,195,105,69,UpperYR,0
2017,Test Fishery,195,106,76,NYR,8.5e-06
2017,Test Fishery,195,106,75,White,0
2017,Test Fishery,195,106,74,Stew,0.0001036
2017,Test Fishery,195,106,72,Pelly,1.6e-06
2017,Test Fishery,195,106,71,Norden,4.8e-06
2017,Test Fishery,195,106,73,MidYR,0.9996617
2017,Test Fishery,195,106,68,Teslin,0.0002198
2017,Test Fishery,195,106,69,UpperYR,1e-07
2017,Test Fishery,195,107,76,NYR,0.0115114
2017,Test Fishery,195,107,75,White,1.79e-05
2017,Test Fishery,195,107,74,Stew,0.0195198
2017,Test Fishery,195,107,72,Pelly,0.0001681
2017,Test Fishery,195,107,71,Norden,2e-07
2017,Test Fishery,195,107,73,MidYR,0.9687584
2017,Test Fishery,195,107,68,Teslin,2.4e-05
2017,Test Fishery,195,107,69,UpperYR,1e-07
2017,Test Fishery,195,108,76,NYR,8.06e-05
2017,Test Fishery,195,108,75,White,1e-07
2017,Test Fishery,195,108,74,Stew,0.1096871
2017,Test Fishery,195,108,72,Pelly,0.5359412
2017,Test Fishery,195,108,71,Norden,7.79e-05
2017,Test Fishery,195,108,73,MidYR,0.3542039
2017,Test Fishery,195,108,68,Teslin,5.8e-06
2017,Test Fishery,195,108,69,UpperYR,3.3e-06
2017,Test Fishery,195,109,76,NYR,0.9833454
2017,Test Fishery,195,109,75,White,9.2e-06
2017,Test Fishery,195,109,74,Stew,0.0131233
2017,Test Fishery,195,109,72,Pelly,1.7e-06
2017,Test Fishery,195,109,71,Norden,0
2017,Test Fishery,195,109,73,MidYR,0.0035203
2017,Test Fishery,195,109,68,Teslin,0
2017,Test Fishery,195,109,69,UpperYR,0
2017,Test Fishery,195,110,76,NYR,0.9979676
2017,Test Fishery,195,110,75,White,7.35e-05
2017,Test Fishery,195,110,74,Stew,0.0001869
2017,Test Fishery,195,110,72,Pelly,0.0017044
2017,Test Fishery,195,110,71,Norden,0
2017,Test Fishery,195,110,73,MidYR,2.96e-05
2017,Test Fishery,195,110,68,Teslin,3.79e-05
2017,Test Fishery,195,110,69,UpperYR,0
2017,Test Fishery,195,111,76,NYR,0.0002627
2017,Test Fishery,195,111,75,White,5e-07
2017,Test Fishery,195,111,74,Stew,0.0025431
2017,Test Fishery,195,111,72,Pelly,0.0114842
2017,Test Fishery,195,111,71,Norden,1.73e-05
2017,Test Fishery,195,111,73,MidYR,0.9824108
2017,Test Fishery,195,111,68,Teslin,0.003279
2017,Test Fishery,195,111,69,UpperYR,2.4e-06
2017,Test Fishery,195,112,76,NYR,0
2017,Test Fishery,195,112,75,White,0
2017,Test Fishery,195,112,74,Stew,0
2017,Test Fishery,195,112,72,Pelly,0
2017,Test Fishery,195,112,71,Norden,0
2017,Test Fishery,195,112,73,MidYR,9.08e-05
2017,Test Fishery,195,112,68,Teslin,0.9999091
2017,Test Fishery,195,112,69,UpperYR,1e-07
2017,Test Fishery,195,113,76,NYR,6.2e-05
2017,Test Fishery,195,113,75,White,0
2017,Test Fishery,195,113,74,Stew,5.5e-05
2017,Test Fishery,195,113,72,Pelly,3.7e-06
2017,Test Fishery,195,113,71,Norden,1e-07
2017,Test Fishery,195,113,73,MidYR,0.0011288
2017,Test Fishery,195,113,68,Teslin,0.9987506
2017,Test Fishery,195,113,69,UpperYR,0
2017,Test Fishery,195,114,76,NYR,4.5e-06
2017,Test Fishery,195,114,75,White,2e-07
2017,Test Fishery,195,114,74,Stew,2.21e-05
2017,Test Fishery,195,114,72,Pelly,0.0025734
2017,Test Fishery,195,114,71,Norden,0.0002226
2017,Test Fishery,195,114,73,MidYR,0.9969452
2017,Test Fishery,195,114,68,Teslin,0.000232
2017,Test Fishery,195,114,69,UpperYR,0
2017,Test Fishery,195,115,76,NYR,0.0015801
2017,Test Fishery,195,115,75,White,4.84e-05
2017,Test Fishery,195,115,74,Stew,0.0062668
2017,Test Fishery,195,115,72,Pelly,0.0644819
2017,Test Fishery,195,115,71,Norden,1e-07
2017,Test Fishery,195,115,73,MidYR,0.9276225
2017,Test Fishery,195,115,68,Teslin,2e-07
2017,Test Fishery,195,115,69,UpperYR,0
2017,Test Fishery,195,116,76,NYR,0.9622839
2017,Test Fishery,195,116,75,White,1.3e-05
2017,Test Fishery,195,116,74,Stew,0.0351718
2017,Test Fishery,195,116,72,Pelly,0.0010696
2017,Test Fishery,195,116,71,Norden,0
2017,Test Fishery,195,116,73,MidYR,0.0012948
2017,Test Fishery,195,116,68,Teslin,0.0001669
2017,Test Fishery,195,116,69,UpperYR,0
2017,Test Fishery,195,117,76,NYR,0.449859
2017,Test Fishery,195,117,75,White,0.0015174
2017,Test Fishery,195,117,74,Stew,0.0019842
2017,Test Fishery,195,117,72,Pelly,0.16494
2017,Test Fishery,195,117,71,Norden,0.0039371
2017,Test Fishery,195,117,73,MidYR,0.3777319
2017,Test Fishery,195,117,68,Teslin,3.03e-05
2017,Test Fishery,195,117,69,UpperYR,1e-07
2017,Test Fishery,195,118,76,NYR,0.0003867
2017,Test Fishery,195,118,75,White,1.91e-05
2017,Test Fishery,195,118,74,Stew,0.2791249
2017,Test Fishery,195,118,72,Pelly,0.045008
2017,Test Fishery,195,118,71,Norden,2.7e-06
2017,Test Fishery,195,118,73,MidYR,0.653744
2017,Test Fishery,195,118,68,Teslin,0.0217145
2017,Test Fishery,195,118,69,UpperYR,1e-07
2017,Test Fishery,195,120,76,NYR,1.8e-06
2017,Test Fishery,195,120,75,White,0
2017,Test Fishery,195,120,74,Stew,0.00016
2017,Test Fishery,195,120,72,Pelly,6.19e-05
2017,Test Fishery,195,120,71,Norden,6e-07
2017,Test Fishery,195,120,73,MidYR,0.9995302
2017,Test Fishery,195,120,68,Teslin,0.0002453
2017,Test Fishery,195,120,69,UpperYR,3e-07
2017,Test Fishery,195,121,76,NYR,2e-07
2017,Test Fishery,195,121,75,White,0
2017,Test Fishery,195,121,74,Stew,0.002509
2017,Test Fishery,195,121,72,Pelly,0.0001291
2017,Test Fishery,195,121,71,Norden,0
2017,Test Fishery,195,121,73,MidYR,0.0417477
2017,Test Fishery,195,121,68,Teslin,0.9556141
2017,Test Fishery,195,121,69,UpperYR,0
2017,Test Fishery,195,122,76,NYR,0.0074255
2017,Test Fishery,195,122,75,White,0.078242
2017,Test Fishery,195,122,74,Stew,0.2482823
2017,Test Fishery,195,122,72,Pelly,0.0227468
2017,Test Fishery,195,122,71,Norden,3.3e-06
2017,Test Fishery,195,122,73,MidYR,0.6430186
2017,Test Fishery,195,122,68,Teslin,7.5e-06
2017,Test Fishery,195,122,69,UpperYR,0.0002739
2017,Test Fishery,195,123,76,NYR,2e-07
2017,Test Fishery,195,123,75,White,0
2017,Test Fishery,195,123,74,Stew,2.2e-06
2017,Test Fishery,195,123,72,Pelly,1.43e-05
2017,Test Fishery,195,123,71,Norden,0
2017,Test Fishery,195,123,73,MidYR,0.0006295
2017,Test Fishery,195,123,68,Teslin,0.9993536
2017,Test Fishery,195,123,69,UpperYR,0
2017,Test Fishery,195,124,76,NYR,0
2017,Test Fishery,195,124,75,White,0
2017,Test Fishery,195,124,74,Stew,0
2017,Test Fishery,195,124,72,Pelly,0
2017,Test Fishery,195,124,71,Norden,1e-07
2017,Test Fishery,195,124,73,MidYR,0.0003962
2017,Test Fishery,195,124,68,Teslin,0.9996036
2017,Test Fishery,195,124,69,UpperYR,0
2017,Test Fishery,195,126,76,NYR,0.9971825
2017,Test Fishery,195,126,75,White,0.0026686
2017,Test Fishery,195,126,74,Stew,1.37e-05
2017,Test Fishery,195,126,72,Pelly,3.8e-06
2017,Test Fishery,195,126,71,Norden,6.8e-06
2017,Test Fishery,195,126,73,MidYR,0.0001247
2017,Test Fishery,195,126,68,Teslin,0
2017,Test Fishery,195,126,69,UpperYR,0
2017,Test Fishery,196,127,76,NYR,0
2017,Test Fishery,196,127,75,White,0
2017,Test Fishery,196,127,74,Stew,1e-07
2017,Test Fishery,196,127,72,Pelly,1e-07
2017,Test Fishery,196,127,71,Norden,0
2017,Test Fishery,196,127,73,MidYR,0.0002248
2017,Test Fishery,196,127,68,Teslin,0.999775
2017,Test Fishery,196,127,69,UpperYR,0
2017,Test Fishery,196,128,76,NYR,3.2e-06
2017,Test Fishery,196,128,75,White,0
2017,Test Fishery,196,128,74,Stew,0.0070818
2017,Test Fishery,196,128,72,Pelly,0.9927769
2017,Test Fishery,196,128,71,Norden,3e-07
2017,Test Fishery,196,128,73,MidYR,0.0001379
2017,Test Fishery,196,128,68,Teslin,0
2017,Test Fishery,196,128,69,UpperYR,0
2017,Test Fishery,196,129,76,NYR,0.00061
2017,Test Fishery,196,129,75,White,5.7e-06
2017,Test Fishery,196,129,74,Stew,0.0543252
2017,Test Fishery,196,129,72,Pelly,0.9448679
2017,Test Fishery,196,129,71,Norden,1.7e-06
2017,Test Fishery,196,129,73,MidYR,0.0001894
2017,Test Fishery,196,129,68,Teslin,1e-07
2017,Test Fishery,196,129,69,UpperYR,0
2017,Test Fishery,196,130,76,NYR,5.2e-06
2017,Test Fishery,196,130,75,White,0
2017,Test Fishery,196,130,74,Stew,2.37e-05
2017,Test Fishery,196,130,72,Pelly,0.0001113
2017,Test Fishery,196,130,71,Norden,4e-07
2017,Test Fishery,196,130,73,MidYR,0.0120215
2017,Test Fishery,196,130,68,Teslin,0.9878377
2017,Test Fishery,196,130,69,UpperYR,3e-07
2017,Test Fishery,196,131,76,NYR,0.9844628
2017,Test Fishery,196,131,75,White,0.005162
2017,Test Fishery,196,131,74,Stew,0.0092161
2017,Test Fishery,196,131,72,Pelly,0.0003197
2017,Test Fishery,196,131,71,Norden,0
2017,Test Fishery,196,131,73,MidYR,0.0008394
2017,Test Fishery,196,131,68,Teslin,0
2017,Test Fishery,196,131,69,UpperYR,0
2017,Test Fishery,196,132,76,NYR,0.0030478
2017,Test Fishery,196,132,75,White,7.55e-05
2017,Test Fishery,196,132,74,Stew,0.0042559
2017,Test Fishery,196,132,72,Pelly,0.7994614
2017,Test Fishery,196,132,71,Norden,1.8e-06
2017,Test Fishery,196,132,73,MidYR,0.1931519
2017,Test Fishery,196,132,68,Teslin,5.7e-06
2017,Test Fishery,196,132,69,UpperYR,0
2017,Test Fishery,196,133,76,NYR,0.000125
2017,Test Fishery,196,133,75,White,2e-06
2017,Test Fishery,196,133,74,Stew,0.0054554
2017,Test Fishery,196,133,72,Pelly,0.980677
2017,Test Fishery,196,133,71,Norden,2.2e-06
2017,Test Fishery,196,133,73,MidYR,0.0137312
2017,Test Fishery,196,133,68,Teslin,7.2e-06
2017,Test Fishery,196,133,69,UpperYR,0
2017,Test Fishery,196,134,76,NYR,0.1929703
2017,Test Fishery,196,134,75,White,0.0335357
2017,Test Fishery,196,134,74,Stew,0.0017491
2017,Test Fishery,196,134,72,Pelly,0.0121928
2017,Test Fishery,196,134,71,Norden,0
2017,Test Fishery,196,134,73,MidYR,0.759552
2017,Test Fishery,196,134,68,Teslin,0
2017,Test Fishery,196,134,69,UpperYR,0
2017,Test Fishery,196,135,76,NYR,0.9989398
2017,Test Fishery,196,135,75,White,0.0004917
2017,Test Fishery,196,135,74,Stew,0.0003738
2017,Test Fishery,196,135,72,Pelly,0.0001727
2017,Test Fishery,196,135,71,Norden,0
2017,Test Fishery,196,135,73,MidYR,2.19e-05
2017,Test Fishery,196,135,68,Teslin,0
2017,Test Fishery,196,135,69,UpperYR,0
2017,Test Fishery,196,136,76,NYR,7e-07
2017,Test Fishery,196,136,75,White,0
2017,Test Fishery,196,136,74,Stew,0.0001425
2017,Test Fishery,196,136,72,Pelly,1.3e-06
2017,Test Fishery,196,136,71,Norden,0.0002477
2017,Test Fishery,196,136,73,MidYR,0.9995972
2017,Test Fishery,196,136,68,Teslin,9.2e-06
2017,Test Fishery,196,136,69,UpperYR,1.3e-06
2017,Test Fishery,196,137,76,NYR,7.31e-05
2017,Test Fishery,196,137,75,White,0.9596958
2017,Test Fishery,196,137,74,Stew,0.009329
2017,Test Fishery,196,137,72,Pelly,0.0003201
2017,Test Fishery,196,137,71,Norden,9.5e-06
2017,Test Fishery,196,137,73,MidYR,0.0305725
2017,Test Fishery,196,137,68,Teslin,0
2017,Test Fishery,196,137,69,UpperYR,0
2017,Test Fishery,196,138,76,NYR,0
2017,Test Fishery,196,138,75,White,0
2017,Test Fishery,196,138,74,Stew,1e-06
2017,Test Fishery,196,138,72,Pelly,2.7e-06
2017,Test Fishery,196,138,71,Norden,3.5e-06
2017,Test Fishery,196,138,73,MidYR,0.0007251
2017,Test Fishery,196,138,68,Teslin,0.9992677
2017,Test Fishery,196,138,69,UpperYR,0
2017,Test Fishery,196,139,76,NYR,0.7517782
2017,Test Fishery,196,139,75,White,0.0758058
2017,Test Fishery,196,139,74,Stew,0.0690073
2017,Test Fishery,196,139,72,Pelly,0.101283
2017,Test Fishery,196,139,71,Norden,0
2017,Test Fishery,196,139,73,MidYR,0.0021132
2017,Test Fishery,196,139,68,Teslin,1.24e-05
2017,Test Fishery,196,139,69,UpperYR,2e-07
2017,Test Fishery,196,140,76,NYR,9e-07
2017,Test Fishery,196,140,75,White,0
2017,Test Fishery,196,140,74,Stew,0.0005546
2017,Test Fishery,196,140,72,Pelly,0.0017481
2017,Test Fishery,196,140,71,Norden,6.12e-05
2017,Test Fishery,196,140,73,MidYR,0.5661499
2017,Test Fishery,196,140,68,Teslin,0.4313722
2017,Test Fishery,196,140,69,UpperYR,0.0001131
2017,Test Fishery,196,142,76,NYR,0.0136772
2017,Test Fishery,196,142,75,White,0
2017,Test Fishery,196,142,74,Stew,0.0011893
2017,Test Fishery,196,142,72,Pelly,0.0006578
2017,Test Fishery,196,142,71,Norden,4.95e-05
2017,Test Fishery,196,142,73,MidYR,0.984104
2017,Test Fishery,196,142,68,Teslin,5.11e-05
2017,Test Fishery,196,142,69,UpperYR,0.0002712
2017,Test Fishery,196,143,76,NYR,0.367076
2017,Test Fishery,196,143,75,White,0.5754611
2017,Test Fishery,196,143,74,Stew,0.0383379
2017,Test Fishery,196,143,72,Pelly,0.0084331
2017,Test Fishery,196,143,71,Norden,0.0075099
2017,Test Fishery,196,143,73,MidYR,0.0022366
2017,Test Fishery,196,143,68,Teslin,0.0009454
2017,Test Fishery,196,143,69,UpperYR,0
2017,Test Fishery,196,144,76,NYR,0
2017,Test Fishery,196,144,75,White,0
2017,Test Fishery,196,144,74,Stew,3.3e-06
2017,Test Fishery,196,144,72,Pelly,5e-07
2017,Test Fishery,196,144,71,Norden,0
2017,Test Fishery,196,144,73,MidYR,0.0004046
2017,Test Fishery,196,144,68,Teslin,0.9995916
2017,Test Fishery,196,144,69,UpperYR,0
2017,Test Fishery,196,145,76,NYR,0
2017,Test Fishery,196,145,75,White,0
2017,Test Fishery,196,145,74,Stew,0
2017,Test Fishery,196,145,72,Pelly,0
2017,Test Fishery,196,145,71,Norden,0
2017,Test Fishery,196,145,73,MidYR,3.4e-06
2017,Test Fishery,196,145,68,Teslin,0.9999966
2017,Test Fishery,196,145,69,UpperYR,0
2017,Test Fishery,196,146,76,NYR,0
2017,Test Fishery,196,146,75,White,0
2017,Test Fishery,196,146,74,Stew,1e-07
2017,Test Fishery,196,146,72,Pelly,0
2017,Test Fishery,196,146,71,Norden,0
2017,Test Fishery,196,146,73,MidYR,0.0003903
2017,Test Fishery,196,146,68,Teslin,0.9996094
2017,Test Fishery,196,146,69,UpperYR,2e-07
2017,Test Fishery,196,147,76,NYR,9.08e-05
2017,Test Fishery,196,147,75,White,9.6e-06
2017,Test Fishery,196,147,74,Stew,0.0448881
2017,Test Fishery,196,147,72,Pelly,0.5223329
2017,Test Fishery,196,147,71,Norden,1.1e-06
2017,Test Fishery,196,147,73,MidYR,0.4316265
2017,Test Fishery,196,147,68,Teslin,0.0010477
2017,Test Fishery,196,147,69,UpperYR,3.3e-06
2017,Test Fishery,196,148,76,NYR,0.0001217
2017,Test Fishery,196,148,75,White,1e-07
2017,Test Fishery,196,148,74,Stew,0.0008957
2017,Test Fishery,196,148,72,Pelly,9.41e-05
2017,Test Fishery,196,148,71,Norden,2e-07
2017,Test Fishery,196,148,73,MidYR,0.997951
2017,Test Fishery,196,148,68,Teslin,0.0004147
2017,Test Fishery,196,148,69,UpperYR,0.0005224
2017,Test Fishery,196,149,76,NYR,1.7e-05
2017,Test Fishery,196,149,75,White,0.0057343
2017,Test Fishery,196,149,74,Stew,0.0043242
2017,Test Fishery,196,149,72,Pelly,0.9896512
2017,Test Fishery,196,149,71,Norden,1.1e-06
2017,Test Fishery,196,149,73,MidYR,0.0002721
2017,Test Fishery,196,149,68,Teslin,0
2017,Test Fishery,196,149,69,UpperYR,0
2017,Test Fishery,196,150,76,NYR,0.0553404
2017,Test Fishery,196,150,75,White,0.602217
2017,Test Fishery,196,150,74,Stew,0.1157941
2017,Test Fishery,196,150,72,Pelly,0.2233144
2017,Test Fishery,196,150,71,Norden,9e-07
2017,Test Fishery,196,150,73,MidYR,0.0033332
2017,Test Fishery,196,150,68,Teslin,0
2017,Test Fishery,196,150,69,UpperYR,0
2017,Test Fishery,196,151,76,NYR,0.3089338
2017,Test Fishery,196,151,75,White,0.0005883
2017,Test Fishery,196,151,74,Stew,0.6011797
2017,Test Fishery,196,151,72,Pelly,0.0273184
2017,Test Fishery,196,151,71,Norden,0.0002009
2017,Test Fishery,196,151,73,MidYR,0.0617788
2017,Test Fishery,196,151,68,Teslin,0
2017,Test Fishery,196,151,69,UpperYR,0
2017,Test Fishery,196,152,76,NYR,0
2017,Test Fishery,196,152,75,White,0
2017,Test Fishery,196,152,74,Stew,4.89e-05
2017,Test Fishery,196,152,72,Pelly,4.8e-05
2017,Test Fishery,196,152,71,Norden,2e-07
2017,Test Fishery,196,152,73,MidYR,0.0708567
2017,Test Fishery,196,152,68,Teslin,0.8749495
2017,Test Fishery,196,152,69,UpperYR,0.0540966
2017,Test Fishery,196,153,76,NYR,0.0053998
2017,Test Fishery,196,153,75,White,0.8896338
2017,Test Fishery,196,153,74,Stew,0.0308377
2017,Test Fishery,196,153,72,Pelly,0.073685
2017,Test Fishery,196,153,71,Norden,2e-07
2017,Test Fishery,196,153,73,MidYR,0.0004435
2017,Test Fishery,196,153,68,Teslin,0
2017,Test Fishery,196,153,69,UpperYR,0
2017,Test Fishery,196,154,76,NYR,0.0013785
2017,Test Fishery,196,154,75,White,8e-06
2017,Test Fishery,196,154,74,Stew,0.0003127
2017,Test Fishery,196,154,72,Pelly,0.0016129
2017,Test Fishery,196,154,71,Norden,0.0003259
2017,Test Fishery,196,154,73,MidYR,0.9962919
2017,Test Fishery,196,154,68,Teslin,7.02e-05
2017,Test Fishery,196,154,69,UpperYR,0
2017,Test Fishery,196,155,76,NYR,5.74e-05
2017,Test Fishery,196,155,75,White,2.7e-06
2017,Test Fishery,196,155,74,Stew,1.23e-05
2017,Test Fishery,196,155,72,Pelly,0.9977387
2017,Test Fishery,196,155,71,Norden,0
2017,Test Fishery,196,155,73,MidYR,0.0021887
2017,Test Fishery,196,155,68,Teslin,1e-07
2017,Test Fishery,196,155,69,UpperYR,0
2017,Test Fishery,196,156,76,NYR,0.0027894
2017,Test Fishery,196,156,75,White,2.45e-05
2017,Test Fishery,196,156,74,Stew,0.0002593
2017,Test Fishery,196,156,72,Pelly,0.0970567
2017,Test Fishery,196,156,71,Norden,4.41e-05
2017,Test Fishery,196,156,73,MidYR,0.8997879
2017,Test Fishery,196,156,68,Teslin,3.82e-05
2017,Test Fishery,196,156,69,UpperYR,0
2017,Test Fishery,196,157,76,NYR,0
2017,Test Fishery,196,157,75,White,0
2017,Test Fishery,196,157,74,Stew,0
2017,Test Fishery,196,157,72,Pelly,0
2017,Test Fishery,196,157,71,Norden,0
2017,Test Fishery,196,157,73,MidYR,0.004095
2017,Test Fishery,196,157,68,Teslin,0.9959049
2017,Test Fishery,196,157,69,UpperYR,0
2017,Test Fishery,196,158,76,NYR,1.3e-06
2017,Test Fishery,196,158,75,White,0
2017,Test Fishery,196,158,74,Stew,4.34e-05
2017,Test Fishery,196,158,72,Pelly,0.0001664
2017,Test Fishery,196,158,71,Norden,1e-07
2017,Test Fishery,196,158,73,MidYR,0.173339
2017,Test Fishery,196,158,68,Teslin,0.8204441
2017,Test Fishery,196,158,69,UpperYR,0.0060057
